"","Dim1","Dim2","Dim3"
"15382",-4.56259818664276,-0.26820591548935,0.0959133881753944
"15383",-4.56115561872417,-0.268228876088938,0.0959946642295312
"15384",-4.68235120524688,-0.277976471246468,0.101555489079309
"15385",-4.67315411836778,-0.267620712306951,0.0979409587029852
"15386",-4.66688299205167,-0.265987072386507,0.0963690023305526
"15387",-4.644970704875,-0.26664727744418,0.09619150017197
"15388",-4.67193636747164,-0.26603188128999,0.0962118161550968
"15389",-4.66083193791672,-0.268160862526879,0.098429816731298
"15390",-4.67878777595272,-0.276966881426573,0.101507262465457
"15391",-4.64349929149194,-0.274020545053069,0.0998025105355631
"15392",-4.65875309162317,-0.273210691369921,0.100302472238041
"15393",-4.67345348786046,-0.269871221540531,0.0993821623890855
"15394",-4.62933686823456,-0.266782791989231,0.0973481318254031
"15395",-4.60188222189069,-0.264795750184313,0.0957323996318779
"15396",-4.59854588632468,-0.265992293339948,0.0958551297222479
"15397",-4.62940896706824,-0.263149314565333,0.0944099701705478
"15398",-4.69201527819991,-0.256979876069601,0.0818277865428491
"15399",-4.74096745827765,-0.255998987567842,0.0808674478667405
"15400",-4.72463092591497,-0.272077946446988,0.100783062274621
"15401",-4.68100312077989,-0.278116258495606,0.101891899469024
"15402",-4.70976901452394,-0.274902835539405,0.101364624748422
"15403",-4.62323872986054,-0.265268528488698,0.095911418855827
"15404",-4.69779257647542,-0.255288152909908,0.0802038700089634
"15405",-4.66042959800724,-0.266023058896137,0.0965458317868378
"15406",-4.59399632287103,-0.267238136588079,0.0961615284755185
"15407",-4.55227043441703,-0.26482891240986,0.0949651478478119
"15408",-4.55817481034919,-0.265595557258549,0.0956359488835039
"15409",-4.57282498235001,-0.263280761715038,0.0952678737515492
"15410",-4.58040103214384,-0.266294127901452,0.0969307086115605
"15411",-4.60090143919694,-0.269019125462816,0.0985868003211702
"15412",-4.59539650851671,-0.27198725492733,0.0980405121868076
"15413",-4.6349827078289,-0.274745381979578,0.0996992921255979
"15414",-4.59638393527662,-0.270557370535759,0.0973566195238916
"15415",-4.58744929272198,-0.269999522071174,0.0970250008071212
"15416",-4.58268890083282,-0.270597024237558,0.0956415789903294
"15417",-4.59168365373716,-0.267321556563774,0.0972210219674157
"15418",-4.58025964073628,-0.267031636242636,0.0972711772511902
